model,init_mode,N,dx,dt,tmax,preeq_steps,a_f,b,c,D_f,label,a_i,D_i,sample_id,phi_b,phi_s,ordered_threshold,q_threshold,ordered_fraction_threshold,cluster_threshold,p_seed,c_seed,p_ordered_seed,c_ordered_seed,seed_compactness,seed_bbox_area,seed_rg,ordered_seed_compactness,ordered_seed_bbox_area,ordered_seed_rg,t_nuc_area,t_nuc_cluster,t_tr
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.0966796875,25.0,0.0,0.0,0.3787878787878788,66.0,3.1708673892170265,0.0,0.0,nan,218.1,220.5,266.08264860557773
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.082275390625,9.0,0.0,0.0,1.0,9.0,1.1547005383792515,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.07861328125,13.0,0.0,0.0,0.37142857142857144,35.0,2.0783470901701993,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.102294921875,12.0,0.0,0.0,0.6,20.0,1.622326861160982,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.2,0.3,0.024,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.092041015625,19.0,0.0,0.0,0.5428571428571428,35.0,2.356108345852568,0.0,0.0,nan,257.1,257.7,294.3631675803044
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.12451171875,12.0,0.0,0.0,0.34285714285714286,35.0,2.400810048481322,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.125,30.0,0.0,0.0,0.28846153846153844,104.0,3.9819035090714543,0.0,0.0,nan,250.6,251.1,278.9722256518266
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.13427734375,22.0,0.0,0.0,0.3055555555555556,72.0,3.654782895950035,0.0,0.0,nan,293.3,293.90000000000003,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.113037109375,16.0,0.0,0.0,0.4,40.0,2.2827477959687092,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.12890625,19.0,0.0,0.0,0.5428571428571428,35.0,1.8859445123335703,0.0,0.0,nan,148.4,151.3,198.49916694037205
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.13037109375,20.0,0.0,0.0,0.47619047619047616,42.0,2.1160103969498825,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.113037109375,12.0,0.0,0.0,0.5,24.0,1.9075871903765995,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.120849609375,11.0,0.0,0.0,0.4583333333333333,24.0,1.8407687937560533,0.0,0.0,nan,177.1,177.4,222.02611779730424
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.1328125,18.0,0.0,0.0,0.6666666666666666,27.0,2.26759240355095,0.0,0.0,nan,227.70000000000002,228.3,280.9454409134682
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.134033203125,13.0,0.0,0.0,0.52,25.0,1.5839430986133847,0.0,0.0,nan,219.4,220.9,266.7474854426619
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.141845703125,34.0,0.0,0.0,0.4857142857142857,70.0,3.0181114193800713,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.11767578125,12.0,0.0,0.0,0.6666666666666666,18.0,1.6666666666666667,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.124755859375,19.0,0.0,0.0,0.59375,32.0,2.3407743113617987,0.0,0.0,nan,147.3,153.70000000000002,194.67680752437923
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.112060546875,7.0,0.0,0.0,0.4375,16.0,1.4568627181693672,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.112548828125,13.0,0.0,0.0,0.43333333333333335,30.0,1.849356196949432,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.1337890625,14.0,0.0,0.0,0.4666666666666667,30.0,1.749635530559413,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.12060546875,14.0,0.0,0.0,0.5833333333333334,24.0,1.8364228760260628,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.122314453125,11.0,0.0,0.0,0.55,20.0,1.6057747029686993,0.0,0.0,nan,98.5,99.0,146.73622043661447
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.125732421875,28.0,0.0,0.0,0.3888888888888889,72.0,2.6923455368499636,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.129150390625,16.0,0.0,0.0,0.4,40.0,2.24565552790271,0.0,0.0,nan,225.0,225.4,271.68479885340423
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.13232421875,16.0,0.0,0.0,0.38095238095238093,42.0,2.200852107707376,0.0,0.0,nan,187.5,189.1,237.9781584208689
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.14111328125,21.0,0.0,0.0,0.5,42.0,2.1423279769908556,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.1259765625,13.0,0.0,0.0,0.43333333333333335,30.0,1.9215378456610457,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.13134765625,12.0,0.0,0.0,0.48,25.0,1.649915822768611,0.0,0.0,nan,130.8,131.8,179.42811629930395
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.117431640625,22.0,0.0,0.0,0.4888888888888889,45.0,2.590909090909091,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.114501953125,15.0,0.0,0.0,0.42857142857142855,35.0,2.0154955277107964,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.13623046875,20.0,0.0,0.0,0.5714285714285714,35.0,2.203973684053419,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.123779296875,13.0,0.0,0.0,0.43333333333333335,30.0,2.0754980866510833,0.0,0.0,nan,180.6,182.4,232.10631743182884
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.124755859375,44.0,0.0,0.0,0.36363636363636365,121.0,3.797835399146238,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,1.5,0.3,0.03,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.12744140625,15.0,0.0,0.0,0.625,24.0,1.7384539747207064,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.17041015625,31.0,0.0,0.0,0.484375,64.0,2.594318614565561,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.178466796875,26.0,0.0,0.0,0.40625,64.0,2.4798000492022876,0.0,0.0,nan,164.0,165.5,207.68084072702214
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.17724609375,18.0,0.0,0.0,0.6,30.0,2.088327347690278,0.0,0.0,nan,109.10000000000001,110.5,159.98012150107658
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.185791015625,19.0,0.0,0.0,0.4523809523809524,42.0,2.185319946529126,0.0,0.0,nan,69.0,70.3,111.10711573013158
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.1826171875,20.0,0.0,0.0,0.5555555555555556,36.0,2.0832666655999654,0.0,0.0,nan,288.0,291.2,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.2001953125,31.0,0.0,0.0,0.484375,64.0,2.7027561375036657,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.191650390625,21.0,0.0,0.0,0.42857142857142855,49.0,2.3406106147513346,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.173583984375,19.0,0.0,0.0,0.6333333333333333,30.0,1.9179860166619576,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.189697265625,24.0,0.0,0.0,0.6,40.0,2.390664714630175,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.184326171875,26.0,0.0,0.0,0.48148148148148145,54.0,2.7644188963179093,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.193115234375,20.0,0.0,0.0,0.4166666666666667,48.0,2.6358110706194404,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.188232421875,22.0,0.0,0.0,0.2857142857142857,77.0,3.6443095005140806,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.162109375,14.0,0.0,0.0,0.4666666666666667,30.0,1.857142857142857,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.18896484375,29.0,0.0,0.0,0.4603174603174603,63.0,2.7586206896551726,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.196044921875,18.0,0.0,0.0,0.75,24.0,1.8333333333333333,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.1943359375,39.0,0.0,0.0,0.3979591836734694,98.0,3.6996010588630095,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.177978515625,29.0,0.0,0.0,0.4142857142857143,70.0,2.9631104908883907,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.19384765625,18.0,0.0,0.0,0.5142857142857142,35.0,2.1198648920376573,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.18212890625,14.0,0.0,0.0,0.56,25.0,1.781423416191418,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.189453125,31.0,0.0,0.0,0.3229166666666667,96.0,3.5970273308868146,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.186279296875,21.0,0.0,0.0,0.4666666666666667,45.0,2.676851299534323,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.181640625,14.0,0.0,0.0,0.5833333333333334,24.0,2.2234832023247684,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,22,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.174560546875,25.0,0.0,0.0,0.5208333333333334,48.0,2.6381811916545836,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,23,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.19775390625,30.0,0.000244140625,1.0,0.375,80.0,2.841165644981338,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,24,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.189453125,22.0,0.0,0.0,0.4583333333333333,48.0,2.31639860113471,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,25,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.202392578125,31.0,0.0,0.0,0.3875,80.0,2.995313717524289,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,26,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.19140625,25.0,0.0,0.0,0.3472222222222222,72.0,2.7158792314828726,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,27,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.190673828125,26.0,0.0,0.0,0.37142857142857144,70.0,3.413556336711806,0.0,0.0,nan,146.6,152.5,201.24367568412475
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,28,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.18310546875,24.0,0.0,0.0,0.4,60.0,3.05135443514661,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,2.0,0.3,0.04,29,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.18115234375,24.0,0.0,0.0,0.5,48.0,2.592724864350674,0.0,0.0,nan,268.4,269.5,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,0,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.272216796875,29.0,0.0,0.0,0.4027777777777778,72.0,2.843102925492936,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,1,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.29638671875,41.0,0.0,0.0,0.41414141414141414,99.0,3.1879457673160014,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,2,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.290771484375,46.0,0.000244140625,1.0,0.32167832167832167,143.0,4.512165869264785,1.0,1.0,0.0,252.0,254.20000000000002,294.0530330130656
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,3,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.293212890625,44.0,0.00048828125,1.0,0.3384615384615385,130.0,4.2687965478507115,1.0,1.0,0.0,183.8,184.3,228.41721790488032
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,4,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.272216796875,37.0,0.0,0.0,0.4111111111111111,90.0,3.587169734710715,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,5,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.288818359375,27.0,0.0,0.0,0.3068181818181818,88.0,3.292757151243388,0.0,0.0,nan,225.9,226.8,269.004558704674
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,6,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.29443359375,46.0,0.00048828125,1.0,0.46,100.0,3.2198140114657243,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,7,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.26611328125,18.0,0.00048828125,1.0,0.6,30.0,1.9035379665568684,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,8,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.28955078125,29.0,0.000244140625,1.0,0.453125,64.0,2.960300142253069,1.0,1.0,0.0,253.1,254.1,298.94055593037376
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,9,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.279541015625,42.0,0.0,0.0,0.5185185185185185,81.0,3.038490793774909,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,10,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.281982421875,31.0,0.00048828125,1.0,0.4305555555555556,72.0,2.9803379257938314,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,11,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.292724609375,72.0,0.000244140625,1.0,0.34615384615384615,208.0,5.34415496444018,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,12,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.275390625,36.0,0.000244140625,1.0,0.45,80.0,3.2024055387423846,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,13,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.291015625,37.0,0.000244140625,1.0,0.42045454545454547,88.0,3.3340880567551334,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,14,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.2724609375,33.0,0.00048828125,2.0,0.39285714285714285,84.0,3.3297501402247747,1.0,2.0,0.5,173.9,175.5,219.66738451744024
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,15,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.3017578125,49.0,0.0,0.0,0.30625,160.0,4.501469055409541,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,16,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.281005859375,35.0,0.000244140625,1.0,0.32407407407407407,108.0,3.8976706806365615,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,17,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.27490234375,30.0,0.0,0.0,0.47619047619047616,63.0,2.7596296047758937,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,18,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.295654296875,42.0,0.000732421875,1.0,0.5,84.0,4.059925269913094,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,19,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.301025390625,40.0,0.0,0.0,0.3076923076923077,130.0,3.887077951366553,0.0,0.0,nan,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,20,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.273681640625,46.0,0.00048828125,1.0,0.4423076923076923,104.0,3.8417416891364717,1.0,1.0,0.0,nan,nan,nan
phi6,preeq,64,1.0,0.02,300.0,500,0.02,1.0,1.0,0.009,3.0,0.3,0.06,21,0.14288753503622362,0.9897389314012417,0.49486946570062085,0.4897915761656359,0.001,10,0.3017578125,87.0,0.00048828125,1.0,0.3107142857142857,280.0,6.044359732994638,1.0,1.0,0.0,252.5,252.70000000000002,295.4740840386123
